location,date,total_cases,new_cases
Paraguay,2023-04-03,735759,0
Peru,2023-04-03,4492891,0
Philippines,2023-04-03,4081513,0
Pitcairn,2023-04-03,4,0
Poland,2023-04-03,6497724,0
Portugal,2023-04-03,5573493,0
Puerto Rico,2023-04-03,1211779,0
Qatar,2023-04-03,499851,0
Reunion,2023-04-03,494595,0
Romania,2023-04-03,3374825,0
Russia,2023-04-03,22656126,0
Rwanda,2023-04-03,133194,0
Saint Barthelemy,2023-04-03,5478,0
Saint Helena,2023-04-03,2166,0
Saint Kitts and Nevis,2023-04-03,6598,0
Saint Lucia,2023-04-03,30028,0
Saint Martin (French part),2023-04-03,12280,0
Saint Pierre and Miquelon,2023-04-03,3426,0
Saint Vincent and the Grenadines,2023-04-03,9601,0
Samoa,2023-04-03,16675,0
San Marino,2023-04-03,23846,0
Sao Tome and Principe,2023-04-03,6437,0
Saudi Arabia,2023-04-03,834067,0
Senegal,2023-04-03,88973,0
Serbia,2023-04-03,2518952,0
Seychelles,2023-04-03,50937,0
Sierra Leone,2023-04-03,7762,0
Singapore,2023-04-03,2270035,0
Sint Maarten (Dutch part),2023-04-03,11030,0
Slovakia,2023-04-03,1865497,0
Slovenia,2023-04-03,1341251,0
Solomon Islands,2023-04-03,21611,0
Somalia,2023-04-03,27334,0
South Africa,2023-04-03,4072533,0
South America,2023-04-03,68258428,0
South Korea,2023-04-03,30840377,0
South Sudan,2023-04-03,18368,0
Spain,2023-04-03,13869766,0
Sri Lanka,2023-04-03,672076,0
Sudan,2023-04-03,63922,0
Suriname,2023-04-03,82467,0
Sweden,2023-04-03,2701687,0
Switzerland,2023-04-03,4397684,0
Syria,2023-04-03,57423,0
Tajikistan,2023-04-03,17786,0
Tanzania,2023-04-03,42973,0
Thailand,2023-04-03,4728799,0
Togo,2023-04-03,39458,0
Tokelau,2023-04-03,5,0
Tonga,2023-04-03,16814,0
Trinidad and Tobago,2023-04-03,191007,0
Tunisia,2023-04-03,1151832,0
Turkey,2023-04-03,17004677,0
Turkmenistan,2023-04-03,0,0
Turks and Caicos Islands,2023-04-03,6565,0
Tuvalu,2023-04-03,2779,0
Uganda,2023-04-03,170515,0
Ukraine,2023-04-03,5442671,0
United Arab Emirates,2023-04-03,1058000,0
United Kingdom,2023-04-03,24531273,0
United States,2023-04-03,102873924,0
United States Virgin Islands,2023-04-03,24863,0
Upper-middle-income countries,2023-04-03,248915997,0
Uruguay,2023-04-03,1036159,0
Uzbekistan,2023-04-03,169375,0
Vanuatu,2023-04-03,12014,0
Vatican,2023-04-03,26,0
Venezuela,2023-04-03,552398,0
Vietnam,2023-04-03,11527316,0
Wallis and Futuna,2023-04-03,3427,0
World,2023-04-03,761591841,0
Yemen,2023-04-03,11945,0
Zambia,2023-04-03,343566,0
Zimbabwe,2023-04-03,264549,0
Afghanistan,2023-04-02,210628,548
Africa,2023-04-02,13073305,1783
Albania,2023-04-02,333883,84
Algeria,2023-04-02,271592,24
American Samoa,2023-04-02,8326,2
Andorra,2023-04-02,47930,13
Angola,2023-04-02,105331,15
Anguilla,2023-04-02,3904,0
Antigua and Barbuda,2023-04-02,9106,0
Argentina,2023-04-02,10044957,0
Armenia,2023-04-02,448458,307
Aruba,2023-04-02,44114,15
Asia,2023-04-02,295403799,182541
Australia,2023-04-02,11151489,25521
Austria,2023-04-02,6036091,14310
Azerbaijan,2023-04-02,829799,454
Bahamas,2023-04-02,37491,0
Bahrain,2023-04-02,696614,0
Bangladesh,2023-04-02,2038038,37
Barbados,2023-04-02,107332,534
Belarus,2023-04-02,994037,0
Belgium,2023-04-02,4780677,7120
Belize,2023-04-02,70782,0
Benin,2023-04-02,28014,1
Bermuda,2023-04-02,18849,0
Bhutan,2023-04-02,62649,1
Bolivia,2023-04-02,1195880,359
Bonaire Sint Eustatius and Saba,2023-04-02,11885,38
Bosnia and Herzegovina,2023-04-02,402558,99
Botswana,2023-04-02,329837,7
Brazil,2023-04-02,37258663,53986
British Virgin Islands,2023-04-02,7305,0
Brunei,2023-04-02,283345,1389
Bulgaria,2023-04-02,1289558,906
Burkina Faso,2023-04-02,22056,0
Burundi,2023-04-02,53706,20
Cambodia,2023-04-02,138725,2
Cameroon,2023-04-02,124834,49
Canada,2023-04-02,4634947,7850
Cape Verde,2023-04-02,63260,3
Cayman Islands,2023-04-02,31472,0
Central African Republic,2023-04-02,15367,0
Chad,2023-04-02,7688,3
Chile,2023-04-02,5264330,14253
China,2023-04-02,99239166,1060
Colombia,2023-04-02,6362312,502
Comoros,2023-04-02,9087,7
Congo,2023-04-02,25143,0
Cook Islands,2023-04-02,7042,5
Costa Rica,2023-04-02,1226315,3654
Cote d'Ivoire,2023-04-02,88301,4
Croatia,2023-04-02,1270513,438
Cuba,2023-04-02,1112825,47
Curacao,2023-04-02,45798,5
Cyprus,2023-04-02,655664,950
Czechia,2023-04-02,4634200,3359
Democratic Republic of Congo,2023-04-02,95944,49
Denmark,2023-04-02,3408815,1309
Djibouti,2023-04-02,15690,0
Dominica,2023-04-02,15760,0
Dominican Republic,2023-04-02,660937,0
East Timor,2023-04-02,23423,0
Ecuador,2023-04-02,1059529,520
Egypt,2023-04-02,515913,31
El Salvador,2023-04-02,201785,0
Equatorial Guinea,2023-04-02,17130,0
Eritrea,2023-04-02,10189,0
Estonia,2023-04-02,599156,382
Eswatini,2023-04-02,74323,0
Ethiopia,2023-04-02,500564,128
Europe,2023-04-02,247409041,298264
European Union (27),2023-04-02,182647031,174798
Falkland Islands,2023-04-02,1923,0
Faroe Islands,2023-04-02,34658,0
Fiji,2023-04-02,68914,3
Finland,2023-04-02,1469903,1721
France,2023-04-02,38645710,57282
French Guiana,2023-04-02,98041,0
French Polynesia,2023-04-02,78219,66
Gabon,2023-04-02,48981,0
Gambia,2023-04-02,12622,16
Georgia,2023-04-02,1836098,1465
Germany,2023-04-02,38356872,22652
Ghana,2023-04-02,171527,115
Gibraltar,2023-04-02,20462,0
Greece,2023-04-02,5268486,7142
Greenland,2023-04-02,11971,0
Grenada,2023-04-02,19683,3
Guadeloupe,2023-04-02,202163,0
Guam,2023-04-02,51005,31
Guatemala,2023-04-02,1244812,2550
Guernsey,2023-04-02,35235,0
Guinea,2023-04-02,38430,30
Guinea-Bissau,2023-04-02,9350,0
Guyana,2023-04-02,73119,5
Haiti,2023-04-02,34202,0
High-income countries,2023-04-02,418343916,581512
Honduras,2023-04-02,472467,24
Hungary,2023-04-02,2199146,685
Iceland,2023-04-02,208548,37
India,2023-04-02,44722605,18458
Indonesia,2023-04-02,6747363,3330
Iran,2023-04-02,7591621,7090
Iraq,2023-04-02,2465545,0
Ireland,2023-04-02,1708139,1345
Isle of Man,2023-04-02,38008,0
Israel,2023-04-02,4814698,2791
Italy,2023-04-02,25701147,20999
Jamaica,2023-04-02,154602,64
Japan,2023-04-02,33462859,47398
Jersey,2023-04-02,66391,0
Jordan,2023-04-02,1746997,0
Kazakhstan,2023-04-02,1500936,530
Kenya,2023-04-02,342983,16
Kiribati,2023-04-02,5014,0
Kosovo,2023-04-02,273689,85
Kuwait,2023-04-02,665386,264
Kyrgyzstan,2023-04-02,88719,27
Laos,2023-04-02,218037,4
Latvia,2023-04-02,974475,199
Lebanon,2023-04-02,1234896,601
Lesotho,2023-04-02,34490,0
Liberia,2023-04-02,8090,0
Libya,2023-04-02,507206,0
Liechtenstein,2023-04-02,21458,0
Lithuania,2023-04-02,1314622,1675
Low-income countries,2023-04-02,1908819,864
Lower-middle-income countries,2023-04-02,91255769,49385
Luxembourg,2023-04-02,381104,1012
Madagascar,2023-04-02,68105,56
Malawi,2023-04-02,88616,2
Malaysia,2023-04-02,5052337,3069
Maldives,2023-04-02,185810,39
Mali,2023-04-02,33117,11
Malta,2023-04-02,118122,129
Marshall Islands,2023-04-02,16013,290
Martinique,2023-04-02,229479,0
Mauritania,2023-04-02,63515,50
Mauritius,2023-04-02,297760,498
Mayotte,2023-04-02,42008,1
Mexico,2023-04-02,7555581,15113
Micronesia (country),2023-04-02,25703,0
Moldova,2023-04-02,618741,991
Monaco,2023-04-02,16705,19
Mongolia,2023-04-02,1007920,9
Montenegro,2023-04-02,249546,375
Montserrat,2023-04-02,1403,0
Morocco,2023-04-02,1272679,57
Mozambique,2023-04-02,233343,9
Myanmar,2023-04-02,634085,12
Namibia,2023-04-02,171222,0
Nauru,2023-04-02,5393,0
Nepal,2023-04-02,1001421,198
Netherlands,2023-04-02,8610388,1469
New Caledonia,2023-04-02,80048,16
New Zealand,2023-04-02,2206394,9839
Nicaragua,2023-04-02,15682,7
Niger,2023-04-02,9513,0
Nigeria,2023-04-02,266665,5
Niue,2023-04-02,747,0
North America,2023-04-02,123603012,209341
North Korea,2023-04-02,0,0
North Macedonia,2023-04-02,347810,153
Northern Mariana Islands,2023-04-02,13786,13
Norway,2023-04-02,1481773,643
Oceania,2023-04-02,13844256,35788
Oman,2023-04-02,399449,0
Pakistan,2023-04-02,1579704,698
Palau,2023-04-02,5997,0
Palestine,2023-04-02,703228,0
Panama,2023-04-02,1033781,0
Papua New Guinea,2023-04-02,46837,2
Paraguay,2023-04-02,735759,0
Peru,2023-04-02,4492891,2095
Philippines,2023-04-02,4081513,1541
Pitcairn,2023-04-02,4,0
Poland,2023-04-02,6497724,9358
Portugal,2023-04-02,5573493,1568
Puerto Rico,2023-04-02,1211779,2775
Qatar,2023-04-02,499851,1939
Reunion,2023-04-02,494595,0
Romania,2023-04-02,3374825,6904
Russia,2023-04-02,22656126,69916
Rwanda,2023-04-02,133194,0
Saint Barthelemy,2023-04-02,5478,0
Saint Helena,2023-04-02,2166,0
Saint Kitts and Nevis,2023-04-02,6598,1
Saint Lucia,2023-04-02,30028,0
Saint Martin (French part),2023-04-02,12280,0
Saint Pierre and Miquelon,2023-04-02,3426,0
Saint Vincent and the Grenadines,2023-04-02,9601,5
Samoa,2023-04-02,16675,0
San Marino,2023-04-02,23846,47
Sao Tome and Principe,2023-04-02,6437,88
Saudi Arabia,2023-04-02,834067,1638
Senegal,2023-04-02,88973,22
Serbia,2023-04-02,2518952,5265
Seychelles,2023-04-02,50937,0
Sierra Leone,2023-04-02,7762,0
Singapore,2023-04-02,2270035,14467
Sint Maarten (Dutch part),2023-04-02,11030,1
Slovakia,2023-04-02,1865497,442
Slovenia,2023-04-02,1341251,2432
Solomon Islands,2023-04-02,21611,0
Somalia,2023-04-02,27334,0
South Africa,2023-04-02,4072533,0
South America,2023-04-02,68258428,71821
South Korea,2023-04-02,30840377,71121
South Sudan,2023-04-02,18368,0
Spain,2023-04-02,13869766,7962
Sri Lanka,2023-04-02,672076,13
Sudan,2023-04-02,63922,0
Suriname,2023-04-02,82467,0
Sweden,2023-04-02,2701687,1048
Switzerland,2023-04-02,4397684,1585
Syria,2023-04-02,57423,0
Tajikistan,2023-04-02,17786,0
Tanzania,2023-04-02,42973,14
Thailand,2023-04-02,4728799,167
Togo,2023-04-02,39458,17
Tokelau,2023-04-02,5,0
Tonga,2023-04-02,16814,0
Trinidad and Tobago,2023-04-02,191007,272
Tunisia,2023-04-02,1151832,239
Turkey,2023-04-02,17004677,0
Turkmenistan,2023-04-02,0,0
Turks and Caicos Islands,2023-04-02,6565,0
Tuvalu,2023-04-02,2779,0
Uganda,2023-04-02,170515,5
Ukraine,2023-04-02,5442671,18982
United Arab Emirates,2023-04-02,1058000,1515
United Kingdom,2023-04-02,24531273,25172
United States,2023-04-02,102873924,176358
United States Virgin Islands,2023-04-02,24863,25
Upper-middle-income countries,2023-04-02,248915997,167734
Uruguay,2023-04-02,1036159,0
Uzbekistan,2023-04-02,169375,246
Vanuatu,2023-04-02,12014,0
Vatican,2023-04-02,26,0
Venezuela,2023-04-02,552398,101
Vietnam,2023-04-02,11527316,113
Wallis and Futuna,2023-04-02,3427,0
World,2023-04-02,761591841,799538
Yemen,2023-04-02,11945,0
Zambia,2023-04-02,343566,151
Zimbabwe,2023-04-02,264549,40
Afghanistan,2023-04-01,210080,0
Africa,2023-04-01,13071522,0
Albania,2023-04-01,333799,0
Algeria,2023-04-01,271568,0
American Samoa,2023-04-01,8324,0
Andorra,2023-04-01,47917,0
Angola,2023-04-01,105316,0
Anguilla,2023-04-01,3904,0
Antigua and Barbuda,2023-04-01,9106,0
Argentina,2023-04-01,10044957,0
Armenia,2023-04-01,448151,0
Aruba,2023-04-01,44099,0
Asia,2023-04-01,295221258,0
Australia,2023-04-01,11125968,0
Austria,2023-04-01,6021781,0
Azerbaijan,2023-04-01,829345,0
Bahamas,2023-04-01,37491,0
Bahrain,2023-04-01,696614,0
Bangladesh,2023-04-01,2038001,0
Barbados,2023-04-01,106798,0
Belarus,2023-04-01,994037,0
Belgium,2023-04-01,4773557,0
Belize,2023-04-01,70782,0
Benin,2023-04-01,28013,0
Bermuda,2023-04-01,18849,0
Bhutan,2023-04-01,62648,0
Bolivia,2023-04-01,1195521,0
Bonaire Sint Eustatius and Saba,2023-04-01,11847,0
Bosnia and Herzegovina,2023-04-01,402459,0
Botswana,2023-04-01,329830,0
Brazil,2023-04-01,37204677,0
British Virgin Islands,2023-04-01,7305,0
Brunei,2023-04-01,281956,0
Bulgaria,2023-04-01,1288652,0
Burkina Faso,2023-04-01,22056,0
Burundi,2023-04-01,53686,0
Cambodia,2023-04-01,138723,0
Cameroon,2023-04-01,124785,0
Canada,2023-04-01,4627097,0
Cape Verde,2023-04-01,63257,0
Cayman Islands,2023-04-01,31472,0
Central African Republic,2023-04-01,15367,0
Chad,2023-04-01,7685,0
Chile,2023-04-01,5250077,0
China,2023-04-01,99238106,0
Colombia,2023-04-01,6361810,0
Comoros,2023-04-01,9080,0
Congo,2023-04-01,25143,0
Cook Islands,2023-04-01,7037,0
Costa Rica,2023-04-01,1222661,0
Cote d'Ivoire,2023-04-01,88297,0
Croatia,2023-04-01,1270075,0
Cuba,2023-04-01,1112778,0
Curacao,2023-04-01,45793,0
Cyprus,2023-04-01,654714,0
Czechia,2023-04-01,4630841,0
Democratic Republic of Congo,2023-04-01,95895,0
Denmark,2023-04-01,3407506,0
Djibouti,2023-04-01,15690,0
Dominica,2023-04-01,15760,0
Dominican Republic,2023-04-01,660937,0
East Timor,2023-04-01,23423,0
Ecuador,2023-04-01,1059009,0
Egypt,2023-04-01,515882,0
El Salvador,2023-04-01,201785,0
Equatorial Guinea,2023-04-01,17130,0
Eritrea,2023-04-01,10189,0
Estonia,2023-04-01,598774,0
Eswatini,2023-04-01,74323,0
Ethiopia,2023-04-01,500436,0
Europe,2023-04-01,247110777,0
European Union (27),2023-04-01,182472233,0
Falkland Islands,2023-04-01,1923,0
Faroe Islands,2023-04-01,34658,0
Fiji,2023-04-01,68911,0
Finland,2023-04-01,1468182,0
France,2023-04-01,38588428,0
French Guiana,2023-04-01,98041,0
French Polynesia,2023-04-01,78153,0
Gabon,2023-04-01,48981,0
Gambia,2023-04-01,12606,0
Georgia,2023-04-01,1834633,0
Germany,2023-04-01,38334220,0
Ghana,2023-04-01,171412,0
Gibraltar,2023-04-01,20462,0
Greece,2023-04-01,5261344,0
Greenland,2023-04-01,11971,0
Grenada,2023-04-01,19680,0
Guadeloupe,2023-04-01,202163,0
Guam,2023-04-01,50974,0
Guatemala,2023-04-01,1242262,0
Guernsey,2023-04-01,35235,0
Guinea,2023-04-01,38400,0
Guinea-Bissau,2023-04-01,9350,0
Guyana,2023-04-01,73114,0
Haiti,2023-04-01,34202,0
High-income countries,2023-04-01,417762404,0
Honduras,2023-04-01,472443,0
Hungary,2023-04-01,2198461,0
Iceland,2023-04-01,208511,0
India,2023-04-01,44704147,0
Indonesia,2023-04-01,6744033,0
Iran,2023-04-01,7584531,0
Iraq,2023-04-01,2465545,0
Ireland,2023-04-01,1706794,0
Isle of Man,2023-04-01,38008,0
Israel,2023-04-01,4811907,0
Italy,2023-04-01,25680148,0
Jamaica,2023-04-01,154538,0
Japan,2023-04-01,33415461,0
Jersey,2023-04-01,66391,0
Jordan,2023-04-01,1746997,0
Kazakhstan,2023-04-01,1500406,0
Kenya,2023-04-01,342967,0
Kiribati,2023-04-01,5014,0
Kosovo,2023-04-01,273604,0
Kuwait,2023-04-01,665122,0
Kyrgyzstan,2023-04-01,88692,0
Laos,2023-04-01,218033,0
Latvia,2023-04-01,974276,0
Lebanon,2023-04-01,1234295,0
Lesotho,2023-04-01,34490,0
Liberia,2023-04-01,8090,0
Libya,2023-04-01,507206,0
Liechtenstein,2023-04-01,21458,0
Lithuania,2023-04-01,1312947,0
Low-income countries,2023-04-01,1907955,0
Lower-middle-income countries,2023-04-01,91206384,0
Luxembourg,2023-04-01,380092,0
Madagascar,2023-04-01,68049,0
Malawi,2023-04-01,88614,0
Malaysia,2023-04-01,5049268,0
Maldives,2023-04-01,185771,0
Mali,2023-04-01,33106,0
Malta,2023-04-01,117993,0
Marshall Islands,2023-04-01,15723,0
Martinique,2023-04-01,229479,0
Mauritania,2023-04-01,63465,0
Mauritius,2023-04-01,297262,0
Mayotte,2023-04-01,42007,0
Mexico,2023-04-01,7540468,0
Micronesia (country),2023-04-01,25703,0
Moldova,2023-04-01,617750,0
Monaco,2023-04-01,16686,0
Mongolia,2023-04-01,1007911,0
Montenegro,2023-04-01,249171,0
Montserrat,2023-04-01,1403,0
Morocco,2023-04-01,1272622,0
Mozambique,2023-04-01,233334,0
Myanmar,2023-04-01,634073,0
Namibia,2023-04-01,171222,0
Nauru,2023-04-01,5393,0
Nepal,2023-04-01,1001223,0
Netherlands,2023-04-01,8608919,0
New Caledonia,2023-04-01,80032,0
New Zealand,2023-04-01,2196555,0
Nicaragua,2023-04-01,15675,0
Niger,2023-04-01,9513,0
Nigeria,2023-04-01,266660,0
Niue,2023-04-01,747,0
North America,2023-04-01,123393671,0
North Korea,2023-04-01,0,0
North Macedonia,2023-04-01,347657,0
Northern Mariana Islands,2023-04-01,13773,0
Norway,2023-04-01,1481130,0
Oceania,2023-04-01,13808468,0
Oman,2023-04-01,399449,0
Pakistan,2023-04-01,1579006,0
Palau,2023-04-01,5997,0
Palestine,2023-04-01,703228,0
Panama,2023-04-01,1033781,0
Papua New Guinea,2023-04-01,46835,0
Paraguay,2023-04-01,735759,0
Peru,2023-04-01,4490796,0
Philippines,2023-04-01,4079972,0
Pitcairn,2023-04-01,4,0
Poland,2023-04-01,6488366,0
Portugal,2023-04-01,5571925,0
Puerto Rico,2023-04-01,1209004,0
Qatar,2023-04-01,497912,0
Reunion,2023-04-01,494595,0
Romania,2023-04-01,3367921,0
Russia,2023-04-01,22586210,0
Rwanda,2023-04-01,133194,0
Saint Barthelemy,2023-04-01,5478,0
Saint Helena,2023-04-01,2166,0
Saint Kitts and Nevis,2023-04-01,6597,0
Saint Lucia,2023-04-01,30028,0
Saint Martin (French part),2023-04-01,12280,0
Saint Pierre and Miquelon,2023-04-01,3426,0
Saint Vincent and the Grenadines,2023-04-01,9596,0
Samoa,2023-04-01,16675,0
San Marino,2023-04-01,23799,0
Sao Tome and Principe,2023-04-01,6349,0
Saudi Arabia,2023-04-01,832429,0
Senegal,2023-04-01,88951,0
Serbia,2023-04-01,2513687,0
Seychelles,2023-04-01,50937,0
Sierra Leone,2023-04-01,7762,0
Singapore,2023-04-01,2255568,0
Sint Maarten (Dutch part),2023-04-01,11029,0
Slovakia,2023-04-01,1865055,0
Slovenia,2023-04-01,1338819,0
Solomon Islands,2023-04-01,21611,0
Somalia,2023-04-01,27334,0
South Africa,2023-04-01,4072533,0
South America,2023-04-01,68186607,0
South Korea,2023-04-01,30769256,0
South Sudan,2023-04-01,18368,0
Spain,2023-04-01,13861804,0
Sri Lanka,2023-04-01,672063,0
Sudan,2023-04-01,63922,0
Suriname,2023-04-01,82467,0
Sweden,2023-04-01,2700639,0
Switzerland,2023-04-01,4396099,0
Syria,2023-04-01,57423,0
Tajikistan,2023-04-01,17786,0
Tanzania,2023-04-01,42959,0
Thailand,2023-04-01,4728632,0
Togo,2023-04-01,39441,0
Tokelau,2023-04-01,5,0
Tonga,2023-04-01,16814,0
Trinidad and Tobago,2023-04-01,190735,0
Tunisia,2023-04-01,1151593,0
Turkey,2023-04-01,17004677,0
Turkmenistan,2023-04-01,0,0
Turks and Caicos Islands,2023-04-01,6565,0
Tuvalu,2023-04-01,2779,0
Uganda,2023-04-01,170510,0
Ukraine,2023-04-01,5423689,0
United Arab Emirates,2023-04-01,1056485,0
United Kingdom,2023-04-01,24506101,0
United States,2023-04-01,102697566,0
United States Virgin Islands,2023-04-01,24838,0
Upper-middle-income countries,2023-04-01,248748263,0
Uruguay,2023-04-01,1036159,0
Uzbekistan,2023-04-01,169129,0
Vanuatu,2023-04-01,12014,0
Vatican,2023-04-01,26,0
Venezuela,2023-04-01,552297,0
Vietnam,2023-04-01,11527203,0
Wallis and Futuna,2023-04-01,3427,0
World,2023-04-01,760792303,0
Yemen,2023-04-01,11945,0
Zambia,2023-04-01,343415,0
Zimbabwe,2023-04-01,264509,0
Afghanistan,2023-03-31,210080,0
Africa,2023-03-31,13071522,0
Albania,2023-03-31,333799,0
Algeria,2023-03-31,271568,0
American Samoa,2023-03-31,8324,0
Andorra,2023-03-31,47917,0
Angola,2023-03-31,105316,0
Anguilla,2023-03-31,3904,0
Antigua and Barbuda,2023-03-31,9106,0
Argentina,2023-03-31,10044957,0
Armenia,2023-03-31,448151,0
Aruba,2023-03-31,44099,0
Asia,2023-03-31,295221258,0
Australia,2023-03-31,11125968,0
Austria,2023-03-31,6021781,0
Azerbaijan,2023-03-31,829345,0
Bahamas,2023-03-31,37491,0
Bahrain,2023-03-31,696614,0
Bangladesh,2023-03-31,2038001,0
Barbados,2023-03-31,106798,0
Belarus,2023-03-31,994037,0
Belgium,2023-03-31,4773557,0
Belize,2023-03-31,70782,0
Benin,2023-03-31,28013,0
Bermuda,2023-03-31,18849,0
Bhutan,2023-03-31,62648,0
Bolivia,2023-03-31,1195521,0
Bonaire Sint Eustatius and Saba,2023-03-31,11847,0
Bosnia and Herzegovina,2023-03-31,402459,0
Botswana,2023-03-31,329830,0
Brazil,2023-03-31,37204677,0
British Virgin Islands,2023-03-31,7305,0
Brunei,2023-03-31,281956,0
Bulgaria,2023-03-31,1288652,0
Burkina Faso,2023-03-31,22056,0
Burundi,2023-03-31,53686,0
Cambodia,2023-03-31,138723,0
Cameroon,2023-03-31,124785,0
Canada,2023-03-31,4627097,0
Cape Verde,2023-03-31,63257,0
Cayman Islands,2023-03-31,31472,0
Central African Republic,2023-03-31,15367,0
Chad,2023-03-31,7685,0
Chile,2023-03-31,5250077,0
China,2023-03-31,99238106,0
Colombia,2023-03-31,6361810,0
Comoros,2023-03-31,9080,0
Congo,2023-03-31,25143,0
Cook Islands,2023-03-31,7037,0
Costa Rica,2023-03-31,1222661,0
Cote d'Ivoire,2023-03-31,88297,0
Croatia,2023-03-31,1270075,0
Cuba,2023-03-31,1112778,0
Curacao,2023-03-31,45793,0
Cyprus,2023-03-31,654714,0
Czechia,2023-03-31,4630841,0
Democratic Republic of Congo,2023-03-31,95895,0
Denmark,2023-03-31,3407506,0
Djibouti,2023-03-31,15690,0
Dominica,2023-03-31,15760,0
Dominican Republic,2023-03-31,660937,0
East Timor,2023-03-31,23423,0
Ecuador,2023-03-31,1059009,0
Egypt,2023-03-31,515882,0
El Salvador,2023-03-31,201785,0
Equatorial Guinea,2023-03-31,17130,0
Eritrea,2023-03-31,10189,0
Estonia,2023-03-31,598774,0
Eswatini,2023-03-31,74323,0
Ethiopia,2023-03-31,500436,0
Europe,2023-03-31,247110777,0
European Union (27),2023-03-31,182472233,0
Falkland Islands,2023-03-31,1923,0
Faroe Islands,2023-03-31,34658,0
Fiji,2023-03-31,68911,0
Finland,2023-03-31,1468182,0
France,2023-03-31,38588428,0
French Guiana,2023-03-31,98041,0
French Polynesia,2023-03-31,78153,0
Gabon,2023-03-31,48981,0
Gambia,2023-03-31,12606,0
Georgia,2023-03-31,1834633,0
Germany,2023-03-31,38334220,0
Ghana,2023-03-31,171412,0
Gibraltar,2023-03-31,20462,0
Greece,2023-03-31,5261344,0
Greenland,2023-03-31,11971,0
Grenada,2023-03-31,19680,0
Guadeloupe,2023-03-31,202163,0
Guam,2023-03-31,50974,0
Guatemala,2023-03-31,1242262,0
Guernsey,2023-03-31,35235,0
Guinea,2023-03-31,38400,0
Guinea-Bissau,2023-03-31,9350,0
Guyana,2023-03-31,73114,0
Haiti,2023-03-31,34202,0
High-income countries,2023-03-31,417762404,0
Honduras,2023-03-31,472443,0
Hungary,2023-03-31,2198461,0
Iceland,2023-03-31,208511,0
India,2023-03-31,44704147,0
Indonesia,2023-03-31,6744033,0
Iran,2023-03-31,7584531,0
Iraq,2023-03-31,2465545,0
Ireland,2023-03-31,1706794,0
Isle of Man,2023-03-31,38008,0
Israel,2023-03-31,4811907,0
Italy,2023-03-31,25680148,0
Jamaica,2023-03-31,154538,0
Japan,2023-03-31,33415461,0
Jersey,2023-03-31,66391,0
Jordan,2023-03-31,1746997,0
Kazakhstan,2023-03-31,1500406,0
Kenya,2023-03-31,342967,0
Kiribati,2023-03-31,5014,0
Kosovo,2023-03-31,273604,0
Kuwait,2023-03-31,665122,0
Kyrgyzstan,2023-03-31,88692,0
Laos,2023-03-31,218033,0
Latvia,2023-03-31,974276,0
Lebanon,2023-03-31,1234295,0
Lesotho,2023-03-31,34490,0
Liberia,2023-03-31,8090,0
Libya,2023-03-31,507206,0
Liechtenstein,2023-03-31,21458,0
Lithuania,2023-03-31,1312947,0
Low-income countries,2023-03-31,1907955,0
Lower-middle-income countries,2023-03-31,91206384,0
Luxembourg,2023-03-31,380092,0
Madagascar,2023-03-31,68049,0
Malawi,2023-03-31,88614,0
Malaysia,2023-03-31,5049268,0
Maldives,2023-03-31,185771,0
Mali,2023-03-31,33106,0
Malta,2023-03-31,117993,0
Marshall Islands,2023-03-31,15723,0
Martinique,2023-03-31,229479,0
Mauritania,2023-03-31,63465,0
Mauritius,2023-03-31,297262,0
Mayotte,2023-03-31,42007,0
Mexico,2023-03-31,7540468,0
Micronesia (country),2023-03-31,25703,0
Moldova,2023-03-31,617750,0
